"Time (s)","X (µT)","Y (µT)","Z (µT)"
18.4969904,-84.5559998,114.595123,-299.661224
18.5072384,-84.5973663,114.462799,-300.073181
18.5174874,-84.7131958,114.515793,-299.886658
18.5277364,-84.5856476,114.57309,-299.859192
18.5379834,-84.4932709,114.514389,-299.733032
18.5482314,-84.6581726,114.177444,-299.840393
18.5584794,-84.52771,114.388718,-299.998169
18.5687284,-84.3423462,114.008041,-299.743042
18.5789764,-84.0902405,114.012497,-299.624542
18.5892234,-84.2052307,113.644882,-299.906281
18.5994714,-83.8227997,113.487656,-299.884277
18.6097194,-83.7961273,113.343491,-299.552826
18.6199674,-83.7511597,113.218307,-299.858765
18.6302144,-83.5597382,112.939255,-299.480469
18.6404624,-83.5232544,112.798019,-299.65155
18.6507094,-83.6421814,112.901855,-299.683899
18.6609564,-83.5868225,112.666183,-299.719299
18.6712044,-83.7254333,112.336639,-299.944275
18.6814534,-83.588089,112.413803,-299.55188
18.6917024,-83.8914337,112.33075,-300.247375
18.7019504,-83.9512482,112.181046,-299.891541
18.7121984,-84.1617126,112.05899,-300.149597
18.7224474,-84.0578003,112.16626,-300.135193
18.7326954,-84.411499,111.74263,-300.683167
18.7429434,-84.4163208,111.635178,-300.481323
18.7531914,-84.6523438,111.320129,-300.899261
18.7634394,-84.6347046,111.292908,-301.140381
18.7736874,-84.8795166,111.187271,-301.156647
18.7839354,-84.7325745,111.005524,-301.346008
18.7941834,-84.8396606,110.944031,-301.018433
18.8044314,-84.5508118,110.801086,-301.086304
18.8146794,-84.7087097,110.783264,-301.441559
18.8249274,-84.534317,110.578842,-301.376282
18.8351754,-84.6178284,110.462402,-301.273926
18.8454234,-84.4225616,110.452271,-301.146973
18.8556724,-84.546936,110.511124,-300.972656
18.8659214,-84.3701019,110.395233,-301.043091
18.8761704,-84.3198242,110.071793,-301.534851
18.8864194,-84.3664246,110.246155,-301.08609
18.8966674,-84.1539307,110.155121,-301.251953
18.9069164,-84.2754822,110.112732,-301.199707
18.9171644,-84.076767,110.00972,-301.098328
18.9274134,-83.7395935,110.090775,-301.327911
18.9376624,-83.9225616,110.082718,-301.241394
18.9479114,-83.7844543,110.002243,-301.216492
18.9581604,-83.9593201,110.075836,-301.355225
18.9684104,-83.9493408,110.072433,-301.152405
18.9786594,-84.0614319,110.010468,-301.600891
18.9889094,-84.2009583,110.064621,-301.529083
18.9991584,-84.3275909,110.098816,-301.683472
19.0094074,-84.253952,110.276459,-301.613708
19.0196564,-84.27388,110.2117,-301.557037
19.0299044,-84.3772736,110.104492,-301.739044
19.0401544,-84.2034912,110.421188,-301.846008
19.0504034,-84.3049316,110.466919,-302.012146
19.0606514,-84.1512451,110.709625,-301.723877
19.0709004,-84.1259003,110.459686,-302.120056
19.0811494,-84.0516663,110.529633,-301.852356
19.0913974,-83.8636017,110.509384,-302.161011
19.1016454,-83.8728485,110.302292,-301.835419
19.1118944,-83.8547211,110.258728,-302.343628
19.1221424,-83.8739471,110.555069,-301.923523
19.1323914,-83.9039307,110.305557,-302.144592
19.1426394,-83.6954346,110.293732,-302.032654
19.1528874,-83.5467987,110.469208,-301.967041
19.1631364,-83.4920959,110.40535,-301.857727
19.1733844,-83.5735626,110.251328,-302.033325
19.1836324,-83.3781433,110.235107,-302.09552
19.1938804,-83.5358734,110.287537,-302.279053
19.2041284,-83.4778748,110.143906,-302.164398
19.2143764,-83.7357025,110.268311,-302.278992
19.2246254,-83.6355133,110.349915,-302.525818
19.2348734,-83.7856445,110.308044,-302.504028
19.2451214,-83.7264252,110.210968,-302.61908
19.2553694,-83.9437408,110.339661,-302.502258
19.2656164,-83.7484283,110.287445,-302.715881
19.2758644,-83.8972321,110.47287,-302.934052
19.2861124,-83.7806396,110.397156,-303.280182
19.2963613,-83.80159,110.737869,-303.128784
