"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.711045333E0,-1.863121796E1,-1.347461414E1,-3.876190948E1
3.720993333E0,-1.865505600E1,-1.341593838E1,-3.876519775E1
3.730942333E0,-1.886479187E1,-1.312379074E1,-3.884437561E1
3.740891333E0,-1.886479187E1,-1.312379074E1,-3.884437561E1
3.750839333E0,-1.892502213E1,-1.316461563E1,-3.868687439E1
3.760788708E0,-1.894387817E1,-1.313381481E1,-3.851652527E1
3.770737708E0,-1.899931335E1,-1.315377998E1,-3.865841675E1
3.780686708E0,-1.933224487E1,-1.318761444E1,-3.848667908E1
3.790634708E0,-1.919005966E1,-1.335559082E1,-3.886660767E1
3.800583708E0,-1.934114456E1,-1.323741055E1,-3.874566650E1
3.810532708E0,-1.938655853E1,-1.333569431E1,-3.852243042E1
3.820481708E0,-1.950917816E1,-1.328181934E1,-3.844232178E1
3.830429708E0,-1.960903931E1,-1.335051727E1,-3.854861450E1
3.840378708E0,-1.953837585E1,-1.325922775E1,-3.822709656E1
3.850327708E0,-1.954776764E1,-1.335596371E1,-3.815466309E1
3.860276708E0,-1.969947815E1,-1.337176132E1,-3.820114136E1
3.870224708E0,-1.962543869E1,-1.341497612E1,-3.817550659E1
3.880173708E0,-1.970586395E1,-1.337186623E1,-3.833090210E1
3.890122708E0,-1.980588531E1,-1.344145584E1,-3.848196411E1
3.900071708E0,-1.989342117E1,-1.344252968E1,-3.845260620E1
